emp_number,surname,user_name,gender,city,job_title,department_name,store_location,division,age,lengthservice,absenthours,business_unit
6716,Moseley,Armando,M,Smithers,Cashier,Customer Service,Terrace,Stores,47,1,70.45,Stores
6717,Cantu,Kimberly,F,Langley,Shelf Stocker,Processed Foods,Langley,Stores,36,4,28.92,Stores
6718,Colwell,Alvin,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,45,5,67.91,Stores
6719,Henderson,Cecil,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,29,4,29.80,Stores
6720,Diaz,Thomas,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,54,3,158.80,Stores
6721,Miller,Jorge,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,31,7,0.00,Stores
6722,Dilworth,Francis,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,52,4,97.61,Stores
6723,Taube,Mary,F,Ganges,Dairy Person,Dairy,Victoria,Stores,55,5,181.89,Stores
6724,Dunigan,Lester,M,Prince George,Cashier,Customer Service,Prince George,Stores,52,5,76.82,Stores
6725,Spradlin,Alice,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,42,7,80.45,Stores
6726,Burdett,Lupe,F,Victoria,Dairy Person,Dairy,Victoria,Stores,27,4,0.00,Stores
6727,Madrid,Alice,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,41,2,77.85,Stores
6728,Denton,Roseanne,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,36,5,40.46,Stores
6729,Truesdale,Debra,F,Victoria,Dairy Person,Dairy,Victoria,Stores,42,3,105.74,Stores
6730,Saunders,Elsie,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,46,2,78.51,Stores
6731,Stephens,John,M,Victoria,Dairy Person,Dairy,Victoria,Stores,42,8,64.06,Stores
6732,Johnson,David,M,Westwold,Cashier,Customer Service,Vernon,Stores,40,6,72.70,Stores
6733,Hart,April,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,35,6,10.72,Stores
6734,Ford,Julius,M,Qualicum Beach,Shelf Stocker,Processed Foods,Nanaimo,Stores,49,1,109.26,Stores
6735,Abbott,Monroe,M,Sparwood,Dairy Person,Dairy,Cranbrook,Stores,62,4,163.87,Stores
6736,Nelson,Gloria,F,Richmond,Dairy Person,Dairy,Richmond,Stores,42,3,57.88,Stores
6737,Bennett,Linda,F,Port Alberni,Shelf Stocker,Processed Foods,Nanaimo,Stores,37,3,92.32,Stores
6738,Robbins,Loraine,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,46,5,139.24,Stores
6739,Pierce,Fred,M,Victoria,Dairy Person,Dairy,Victoria,Stores,38,4,31.43,Stores
6740,Foster,Phillip,M,New Westminister,Baker,Bakery,New Westminister,Stores,45,8,93.32,Stores
6741,Sword,Chong,F,White Rock,Cashier,Customer Service,White Rock,Stores,41,4,71.59,Stores
6742,White,Marsha,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,44,5,71.96,Stores
6743,Smith,Ruth,F,Victoria,Dairy Person,Dairy,Victoria,Stores,44,5,89.27,Stores
6744,Villareal,Jeffrey,M,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,47,1,48.25,Stores
6745,James,Allen,M,Langley,Shelf Stocker,Processed Foods,Langley,Stores,30,6,0.00,Stores
6746,Shaw,Kevin,M,Victoria,Dairy Person,Dairy,Victoria,Stores,48,4,46.39,Stores
6747,Kirkpatrick,Janet,F,Prince George,Cashier,Customer Service,Prince George,Stores,26,2,0.00,Stores
6748,Locklear,Michael,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,47,3,44.95,Stores
6749,Novak,Jacqueline,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,31,3,53.25,Stores
6750,Thompson,Susana,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,55,3,135.49,Stores
6751,Power,Kimberly,F,Victoria,Dairy Person,Dairy,Victoria,Stores,33,3,29.96,Stores
6752,Harris,Bessie,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,42,3,21.87,Stores
6753,Astle,Leslie,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,40,3,28.23,Stores
6754,Hamilton,Debbie,F,Penticton,Shelf Stocker,Processed Foods,Kelowna,Stores,34,2,61.95,Stores
6755,French,Tammi,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,38,5,12.09,Stores
6756,Truby,Donna,F,Richmond,Dairy Person,Dairy,Richmond,Stores,35,5,62.01,Stores
6757,Obrien,Natalie,F,Langley,Shelf Stocker,Processed Foods,Langley,Stores,44,3,83.55,Stores
6758,Borrero,Stephanie,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,68,6,259.53,Stores
6759,Howard,James,M,Prince George,Cashier,Customer Service,Prince George,Stores,47,7,71.13,Stores
6760,Barker,Pam,F,Victoria,Dairy Person,Dairy,Victoria,Stores,48,4,77.73,Stores
6761,West,Jerome,M,North Pender Island,Dairy Person,Dairy,Victoria,Stores,32,5,0.00,Stores
6762,Howell,Brenda,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,38,6,27.22,Stores
6763,Ziegler,Victor,M,Haney,Cashier,Customer Service,Haney,Stores,42,3,50.36,Stores
6764,Stallings,Louise,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,47,5,85.85,Stores
6765,Henderson,Annie,F,Castlegar,Dairy Person,Dairy,Trail,Stores,53,6,143.89,Stores
6766,Lawrence,Phyllis,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,32,5,12.81,Stores
6767,Baker,Russell,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,38,3,28.93,Stores
6768,Mauro,Jeffrey,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,33,4,28.52,Stores
6769,Heath,Fay,F,Port Hardy,Shelf Stocker,Processed Foods,Nanaimo,Stores,63,5,197.00,Stores
6770,Christiansen,Rickey,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,37,5,22.32,Stores
6771,McCoy,Sara,F,Port Hardy,Shelf Stocker,Processed Foods,Nanaimo,Stores,34,4,21.90,Stores
6772,Thomas,Willie,M,Victoria,Dairy Person,Dairy,Victoria,Stores,48,6,88.62,Stores
6773,Berman,Nicole,F,Kamloops,Shelf Stocker,Processed Foods,Kamloops,Stores,34,3,43.10,Stores
6774,Lemieux,Carol,F,Topley,Cashier,Customer Service,Prince George,Stores,40,4,35.83,Stores
6775,Medina,Nellie,F,Hope,Shelf Stocker,Processed Foods,Chilliwack,Stores,33,4,15.56,Stores
6776,Gamble,Mary,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,20,7,0.00,Stores
6777,Nguyen,Lawrence,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,32,7,0.00,Stores
6778,Williams,Joseph,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,39,4,3.07,Stores
6779,Murphy,Kenny,M,Cranbrook,Dairy Person,Dairy,Cranbrook,Stores,47,5,74.56,Stores
6780,Price,Neal,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,46,5,44.72,Stores
6781,Dunn,Tammy,F,New Westminister,Baker,Bakery,New Westminister,Stores,43,7,63.56,Stores
6782,Chu,Hershel,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,36,3,84.85,Stores
6783,Silvia,Ethan,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,38,4,18.21,Stores
6784,Stewart,Jerry,M,Valemount,Dairy Person,Dairy,Valemount,Stores,44,3,80.88,Stores
6785,Maples,Lewis,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,38,3,30.75,Stores
6786,Laverty,John,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,50,5,141.56,Stores
6787,Reynolds,David,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,49,3,94.14,Stores
6788,Davis,Joann,F,Williams Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,34,5,47.33,Stores
6789,Young,Kim,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,59,4,144.17,Stores
6790,Martin,Patricia,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,25,5,0.00,Stores
6791,Castaneda,Michael,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,41,5,80.59,Stores
6792,Farrar,Sandra,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,38,2,46.93,Stores
6793,Lee,Mary,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,72,5,236.69,Stores
6794,Franks,Scott,M,Williams Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,50,6,108.96,Stores
6795,West,Corinna,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,51,5,134.07,Stores
6796,Walker,Judy,F,Fort Langley,Shelf Stocker,Processed Foods,Langley,Stores,31,4,40.48,Stores
6797,Wolfe,Opal,F,Wildwood,Shelf Stocker,Processed Foods,Nanaimo,Stores,44,3,101.09,Stores
6798,Coats,Judith,F,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,51,6,157.01,Stores
6799,Evans,David,M,Vernon,Cashier,Customer Service,Vernon,Stores,38,4,13.60,Stores
6800,White,Trina,F,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,26,4,29.72,Stores
6801,Johnson,Raymond,M,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,37,8,48.06,Stores
6802,Troutman,Jeannine,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,37,5,30.24,Stores
6803,Hoffer,Armando,M,Radium Hot Springs,Dairy Person,Dairy,Cranbrook,Stores,34,5,0.00,Stores
6804,Swain,Michael,M,Hansard,Cashier,Customer Service,Prince George,Stores,45,7,75.74,Stores
6805,Henderson,Francis,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,44,3,96.38,Stores
6806,Kinney,Jason,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,42,4,56.31,Stores
6807,Gott,Eli,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,47,3,98.95,Stores
6808,Parrish,Jeanette,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,47,4,83.90,Stores
6809,Presley,John,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,32,6,0.00,Stores
6810,Hardin,Robert,M,Quesnel,Cashier,Customer Service,Quesnel,Stores,40,3,46.38,Stores
6811,Allen,Freda,F,Merritt,Shelf Stocker,Processed Foods,Kamloops,Stores,33,5,45.22,Stores
6812,Gengler,Cheryl,F,Chetwynd,Cashier,Customer Service,Prince George,Stores,25,3,0.08,Stores
6813,Vasquez,David,M,Tofino,Shelf Stocker,Processed Foods,Nanaimo,Stores,45,3,76.15,Stores
6814,High,David,M,Merritt,Shelf Stocker,Processed Foods,Kamloops,Stores,32,4,17.26,Stores
6815,Goldberg,John,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,58,4,139.11,Stores
6816,Tucker,Norman,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,37,5,19.91,Stores
6817,Basil,Emmett,M,Victoria,Dairy Person,Dairy,Victoria,Stores,47,8,83.09,Stores
6818,Short,Tony,M,Fort St John,Dairy Person,Dairy,Fort St John,Stores,39,4,0.00,Stores
6819,Scheffel,Kevin,M,Manning Park,Shelf Stocker,Processed Foods,Chilliwack,Stores,32,3,0.00,Stores
6820,Vereen,Kurt,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,44,5,73.27,Stores
6821,Stubbs,Brittany,F,Richmond,Dairy Person,Dairy,Richmond,Stores,31,1,0.00,Stores
6822,Scott,Naomi,F,Williams Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,46,4,116.76,Stores
6823,Miller,James,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,43,5,29.40,Stores
6824,Geary,Benjamin,M,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,32,4,0.00,Stores
6825,Griffin,Benjamin,M,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,54,2,102.67,Stores
6826,Yates,Barbara,F,Victoria,Dairy Person,Dairy,Victoria,Stores,46,4,50.37,Stores
6827,Leach,Pete,M,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,45,4,10.30,Stores
6828,Camp,Ellen,F,Trail,Dairy Person,Dairy,Trail,Stores,30,6,16.93,Stores
6829,Shockley,Sherry,F,Barriere,Shelf Stocker,Processed Foods,Kamloops,Stores,40,4,35.38,Stores
6830,Fraise,Michael,M,Victoria,Dairy Person,Dairy,Victoria,Stores,43,3,44.00,Stores
6831,Bridwell,Elizabeth,F,Burns Lake,Cashier,Customer Service,Prince George,Stores,29,3,0.00,Stores
6832,Johnson,Betty,F,Trail,Dairy Person,Dairy,Trail,Stores,52,4,146.20,Stores
6833,Jun,Lena,F,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,38,6,36.66,Stores
6834,Coston,Warren,M,Vernon,Cashier,Customer Service,Vernon,Stores,30,4,0.00,Stores
6835,Parker,Kendall,M,Kamloops,Shelf Stocker,Processed Foods,Kamloops,Stores,40,3,23.11,Stores
6836,Drews,Brittney,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,47,4,50.48,Stores
6837,Dale,Rebecca,F,Langley,Shelf Stocker,Processed Foods,Langley,Stores,40,6,25.08,Stores
6838,Fraser,Dorothy,F,Sardis,Shelf Stocker,Processed Foods,Chilliwack,Stores,33,6,0.00,Stores
6839,Freeman,Edmond,M,Williams Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,55,3,82.63,Stores
6840,Edwards,Marcia,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,28,4,4.91,Stores
6841,Richardson,Carol,F,Port Mcneill,Shelf Stocker,Processed Foods,Nanaimo,Stores,46,7,109.34,Stores
6842,Rhodes,Andrew,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,40,6,45.96,Stores
6843,Hines,Donald,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,51,5,53.52,Stores
6844,Woodley,Mike,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,43,4,36.80,Stores
6845,Thompson,James,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,51,6,131.35,Stores
6846,Kimbrough,Juli,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,26,6,14.63,Stores
6847,Guido,Rubye,F,Trail,Shelf Stocker,Processed Foods,Trail,Stores,57,3,163.82,Stores
6848,Mumford,Mark,M,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,53,6,122.65,Stores
6849,Lopez,Bill,M,Prince George,Cashier,Customer Service,Prince George,Stores,35,2,11.70,Stores
6850,Younger,James,M,Kamloops,Shelf Stocker,Processed Foods,Kamloops,Stores,50,5,113.82,Stores
6851,Crocker,Laura,F,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,35,4,25.20,Stores
6852,Peters,Matthew,M,Wynndel,Dairy Person,Dairy,Cranbrook,Stores,56,4,155.71,Stores
6853,Backer,Louise,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,35,1,6.26,Stores
6854,Brigance,Judith,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,48,4,79.61,Stores
6855,Tuggle,Paula,F,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,14,4,0.00,Stores
6856,Hayes,Brenda,F,Smithers,Cashier,Customer Service,Terrace,Stores,34,5,32.92,Stores
6857,Phillips,Russell,M,D'arcy,Shelf Stocker,Processed Foods,Squamish,Stores,48,7,67.30,Stores
6858,Harvey,Guy,M,Victoria,Dairy Person,Dairy,Victoria,Stores,50,6,114.15,Stores
6859,Schuler,Daniel,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,18,4,0.00,Stores
6860,Moorer,Margie,F,Kimberley,Dairy Person,Dairy,Cranbrook,Stores,35,4,7.85,Stores
6861,Tamayo,Jordan,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,31,4,23.90,Stores
6862,Richardson,Beverly,F,Prince George,Cashier,Customer Service,Prince George,Stores,46,7,65.53,Stores
6863,Futrell,Nina,F,Nimpo Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,44,4,92.62,Stores
6864,Young,Daniel,M,Willow Point,Shelf Stocker,Processed Foods,Trail,Stores,43,8,40.67,Stores
6865,Moore,Paul,M,Fruitvale,Shelf Stocker,Processed Foods,Kelowna,Stores,28,6,11.97,Stores
6866,Jones,Frank,M,Port Alberni,Shelf Stocker,Processed Foods,Nanaimo,Stores,31,5,31.02,Stores
6867,Mosley,Charlotte,F,Victoria,Dairy Person,Dairy,Victoria,Stores,31,3,18.72,Stores
6868,Robertson,Joyce,F,Vallican,Shelf Stocker,Processed Foods,Trail,Stores,31,5,27.44,Stores
6869,Hamilton,Mary,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,58,4,125.25,Stores
6870,Havens,Judy,F,Fort Nelson,Shelf Stocker,Processed Foods,Fort Nelson,Stores,45,4,80.15,Stores
6871,James,Clarence,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,44,1,37.89,Stores
6872,Felton,David,M,Valemount,Dairy Person,Dairy,Valemount,Stores,36,7,55.47,Stores
6873,White,James,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,45,8,98.98,Stores
6874,Miller,Brenda,F,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,55,4,93.58,Stores
6875,Ketner,Doris,F,Sidney,Dairy Person,Dairy,Victoria,Stores,49,3,71.12,Stores
6876,Blaise,Pedro,M,Golden,Dairy Person,Dairy,Cranbrook,Stores,56,5,137.35,Stores
6877,Ford,Curtis,M,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,48,6,81.97,Stores
6878,Rose,Don,M,Enderby,Cashier,Customer Service,Vernon,Stores,44,6,23.96,Stores
6879,Poplin,Glen,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,48,5,74.98,Stores
6880,Clarke,Mickey,F,Victoria,Dairy Person,Dairy,Victoria,Stores,23,4,0.00,Stores
6881,Horton,Nathan,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,39,2,27.58,Stores
6882,Padilla,Tyler,M,Victoria,Dairy Person,Dairy,Victoria,Stores,46,5,87.92,Stores
6883,Roth,George,M,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,35,4,51.55,Stores
6884,Malone,Annie,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,36,4,39.18,Stores
6885,Meade,Freddie,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,40,4,4.78,Stores
6886,Campos,Shane,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,31,6,49.43,Stores
6887,Brown,Stephanie,F,Oyster River,Shelf Stocker,Processed Foods,Nanaimo,Stores,49,4,98.87,Stores
6888,Nash,Efrain,M,Trail,Shelf Stocker,Processed Foods,Trail,Stores,52,6,49.33,Stores
6889,Epley,Raul,M,Youbou,Dairy Person,Dairy,Victoria,Stores,33,6,3.72,Stores
6890,McQuillen,Mary,F,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,37,4,44.80,Stores
6891,Hoover,Faye,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,43,5,31.00,Stores
6892,Jordan,James,M,Kaslo,Dairy Person,Dairy,Cranbrook,Stores,40,4,39.96,Stores
6893,George,Nathan,M,Salmo,Dairy Person,Dairy,Cranbrook,Stores,39,2,26.84,Stores
6894,Morgan,Sophia,F,Victoria,Dairy Person,Dairy,Victoria,Stores,39,5,27.99,Stores
6895,Cole,Reginald,M,Cranbrook,Dairy Person,Dairy,Cranbrook,Stores,33,4,7.19,Stores
6896,Rivera,Ronald,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,31,8,52.11,Stores
6897,McIntire,Florence,F,Victoria,Dairy Person,Dairy,Victoria,Stores,41,4,91.48,Stores
6898,Routh,Justin,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,31,5,18.14,Stores
6899,Martindale,Nancy,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,54,0,83.89,Stores
6900,Moore,Salvador,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,42,6,60.06,Stores
6901,Thomas,Sharon,F,Ashcroft,Shelf Stocker,Processed Foods,Kamloops,Stores,31,3,32.32,Stores
6902,Trego,Bill,M,Fort Langley,Shelf Stocker,Processed Foods,Langley,Stores,47,6,99.14,Stores
6903,Buss,Lynette,F,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,35,6,53.85,Stores
6904,Jackson,Joann,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,44,2,71.16,Stores
6905,Finch,Diane,F,Victoria,Dairy Person,Dairy,Victoria,Stores,27,5,26.13,Stores
6906,Koziol,Dominick,M,Victoria,Dairy Person,Dairy,Victoria,Stores,38,7,11.44,Stores
6907,Mahan,Russell,M,Victoria,Dairy Person,Dairy,Victoria,Stores,36,3,0.00,Stores
6908,Guenther,Marquis,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,26,6,0.00,Stores
6909,Reed,Margaret,F,Mission,Dairy Person,Dairy,Burnaby,Stores,36,6,45.17,Stores
6910,Littleton,Dustin,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,31,6,11.59,Stores
6911,Funches,Sharon,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,21,4,0.00,Stores
6912,Faircloth,Irene,F,Princeton,Produce Clerk,Produce,Princeton,Stores,41,3,105.25,Stores
6913,Guzman,Jerry,M,Victoria,Dairy Person,Dairy,Victoria,Stores,41,5,67.09,Stores
6914,Sword,John,M,Penticton,Shelf Stocker,Processed Foods,Kelowna,Stores,54,6,85.26,Stores
6915,Patterson,Brad,M,Sidney,Dairy Person,Dairy,Victoria,Stores,36,4,22.26,Stores
6916,Farmer,Juan,M,Nimpo Lake,Cashier,Customer Service,Williams Lake,Stores,45,5,0.78,Stores
6917,Lapan,Patricia,F,Nelson,Baker,Bakery,Nelson,Stores,45,6,66.80,Stores
6918,Toner,Anthony,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,41,5,71.32,Stores
6919,Blas,Ashley,F,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,38,4,31.82,Stores
6920,McCray,Mark,M,Lake Cowichan,Dairy Person,Dairy,Victoria,Stores,41,6,10.51,Stores
6921,Everhart,Joe,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,48,4,95.53,Stores
6922,Sanderson,Lori,F,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,42,3,54.14,Stores
6923,Wallace,Terry,M,Kamloops,Shelf Stocker,Processed Foods,Kamloops,Stores,38,3,51.26,Stores
6924,Hall,Dorris,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,43,5,57.82,Stores
6925,Smiley,Shirley,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,41,6,76.17,Stores
6926,Vasquez,John,M,Victoria,Dairy Person,Dairy,Victoria,Stores,34,5,14.71,Stores
6927,Mack,Kevin,M,Mayne Island,Dairy Person,Dairy,Victoria,Stores,43,6,2.28,Stores
6928,Storer,Jason,M,Victoria,Dairy Person,Dairy,Victoria,Stores,51,6,68.89,Stores
6929,Smith,Gregory,M,Kamloops,Shelf Stocker,Processed Foods,Kamloops,Stores,54,5,98.95,Stores
6930,Woodruff,Joshua,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,63,4,195.65,Stores
6931,McAlpin,James,M,Trail,Shelf Stocker,Processed Foods,Trail,Stores,50,5,115.83,Stores
6932,Trout,Lindsey,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,36,3,57.22,Stores
6933,Davenport,Leslie,F,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,35,7,39.57,Stores
6934,Martello,Elden,M,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,38,5,25.86,Stores
6935,Grady,Matthew,M,Victoria,Dairy Person,Dairy,Victoria,Stores,27,4,0.00,Stores
6936,Neufeld,Allegra,F,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,30,5,21.04,Stores
6937,Luther,Kimberly,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,52,4,100.50,Stores
6938,Leonard,Jacque,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,29,4,0.00,Stores
6939,Conklin,Jorge,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,53,3,114.05,Stores
6940,Harney,Gene,M,Sechelt,Dairy Person,Dairy,West Vancouver,Stores,50,4,101.96,Stores
6941,Lotz,Alice,F,Princeton,Cashier,Customer Service,Princeton,Stores,36,5,0.00,Stores
6942,Galeana,Kelvin,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,55,6,55.11,Stores
6943,Jimenez,Matthew,M,Quesnel,Cashier,Customer Service,Quesnel,Stores,14,7,0.00,Stores
6944,Sellars,Patricia,F,Victoria,Dairy Person,Dairy,Victoria,Stores,54,5,143.55,Stores
6945,Smith,Felix,M,Victoria,Dairy Person,Dairy,Victoria,Stores,49,5,109.66,Stores
6946,Fields,Alice,F,Oyster River,Shelf Stocker,Processed Foods,Nanaimo,Stores,43,6,76.78,Stores
6947,Ratner,Jonathan,M,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,50,6,62.38,Stores
6948,Means,Winifred,F,Victoria,Dairy Person,Dairy,Victoria,Stores,44,6,131.82,Stores
6949,More,Jose,M,Victoria,Dairy Person,Dairy,Victoria,Stores,46,6,74.51,Stores
6950,Rickard,Paul,M,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,51,3,81.45,Stores
6951,Murphy,Michael,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,32,5,0.41,Stores
6952,Francis,Carmen,F,Sparwood,Dairy Person,Dairy,Cranbrook,Stores,35,3,90.77,Stores
6953,Sinnott,David,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,42,7,51.48,Stores
6954,Brown,Catharine,F,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,49,4,138.58,Stores
6955,Foster,Kelly,F,New Westminister,Baker,Bakery,New Westminister,Stores,46,3,63.92,Stores
6956,Wilson,Charles,M,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,29,3,0.00,Stores
6957,Vaughn,Margaret,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,40,7,86.00,Stores
6958,Johnson,Gary,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,42,5,22.07,Stores
6959,Elliot,Stephen,M,Victoria,Dairy Person,Dairy,Victoria,Stores,26,3,0.00,Stores
6960,Funkhouser,Allen,M,South Slocan,Shelf Stocker,Processed Foods,Trail,Stores,54,6,113.05,Stores
6961,Young,Betty,F,Ashcroft,Shelf Stocker,Processed Foods,Kamloops,Stores,54,2,156.10,Stores
6962,Haupt,Cherry,F,Britannia Beach,Cashier,Customer Service,Squamish,Stores,42,4,50.91,Stores
